250,0,0,250,0,0
安徒生童话故事集,（丹麦）安徒生 , 人民文学出版社 ,isbn00015,2000/1/1,Default,Fiction,0,0,15,0,nil,2000/1/1,2000/1/1
哈利?波特,J.K.罗琳 (J.K.Rowling) , 人民文学出版社 ,isbn00016,2000/1/1,Default,Fiction,0,0,16,0,nil,2000/1/1,2000/1/1
人类简史,[以色列] 尤瓦尔·赫拉利 , 中信出版社 ,isbn00017,2000/1/1,Default,Science,0,0,17,0,nil,2000/1/1,2000/1/1
围城,钱锺书 , 人民文学出版社 ,isbn00018,2000/1/1,Default,Fiction,0,0,18,0,nil,2000/1/1,2000/1/1
沉默的大多数,王小波 , 中国青年出版社 ,isbn00019,2000/1/1,Default,Default,0,0,19,0,nil,2000/1/1,2000/1/1
平凡的世界（全三部）,路遥 , 人民文学出版社 ,isbn00020,2000/1/1,Default,Fiction,0,0,20,0,nil,2000/1/1,2000/1/1
霍乱时期的爱情,[哥伦比亚] 加西亚·马尔克斯 , 南海出版公司 ,isbn00021,2000/1/1,Default,Fiction,0,0,21,0,nil,2000/1/1,2000/1/1
明朝那些事儿（1-9）,当年明月 , 中国海关出版社 ,isbn00022,2000/1/1,Default,History,0,0,22,0,nil,2000/1/1,2000/1/1
局外人,[法] 阿尔贝·加缪 , 上海译文出版社 ,isbn00023,2000/1/1,Default,Fiction,0,0,23,0,nil,2000/1/1,2000/1/1
杀死一只知更鸟,[美] 哈珀·李 , 译林出版社 ,isbn00024,2000/1/1,Default,Fiction,0,0,24,0,nil,2000/1/1,2000/1/1
笑傲江湖（全四册）,金庸 , 生活·读书·新知三联书店 ,isbn00025,2000/1/1,Default,Fiction,0,0,25,0,nil,2000/1/1,2000/1/1
月亮和六便士,[英] 毛姆 , 上海译文出版社 ,isbn00026,2000/1/1,Default,Fiction,0,0,26,0,nil,2000/1/1,2000/1/1
中国历代政治得失,钱穆 , 生活·读书·新知三联书店 ,isbn00027,2000/1/1,Default,History,0,0,27,0,nil,2000/1/1,2000/1/1
基督山伯爵,大仲马 , 上海译文出版社 ,isbn00028,2000/1/1,Default,Fiction,0,0,28,0,nil,2000/1/1,2000/1/1
肖申克的救赎,[美] 斯蒂芬·金 , 人民文学出版社 ,isbn00029,2000/1/1,Default,Fiction,0,0,29,0,nil,2000/1/1,2000/1/1
东方快车谋杀案,[英] 阿加莎·克里斯蒂 , 人民文学出版社 ,isbn00030,2000/1/1,Default,Fiction,0,0,30,0,nil,2000/1/1,2000/1/1
追风筝的人,[美] 卡勒德·胡赛尼 , 上海人民出版社 ,isbn00031,2000/1/1,Default,Fiction,0,0,31,0,nil,2000/1/1,2000/1/1
万历十五年,[美] 黄仁宇 , 生活·读书·新知三联书店 ,isbn00032,2000/1/1,Default,Fiction,0,0,32,0,nil,2000/1/1,2000/1/1
夹边沟记事,杨显惠 , 花城出版社 ,isbn00033,2000/1/1,Default,Fiction,0,0,33,0,nil,2000/1/1,2000/1/1
嫌疑人X的献身,[日] 东野圭吾 , 南海出版公司 ,isbn00034,2000/1/1,Default,Fiction,0,0,34,0,nil,2000/1/1,2000/1/1
江城,[美] 彼得·海斯勒 , 上海译文出版社 ,isbn00035,2000/1/1,Default,Fiction,0,0,35,0,nil,2000/1/1,2000/1/1
寻路中国,[美] 彼得·海斯勒 , 上海译文出版社 ,isbn00036,2000/1/1,Default,History,0,0,36,0,nil,2000/1/1,2000/1/1
刀锋,[英]毛姆 , 上海译文出版社 ,isbn00037,2000/1/1,Default,Fiction,0,0,37,0,nil,2000/1/1,2000/1/1
呐喊,鲁迅 , 人民文学出版社 ,isbn00038,2000/1/1,Default,Fiction,0,0,38,0,nil,2000/1/1,2000/1/1
乡土中国,费孝通 , 上海人民出版社 ,isbn00039,2000/1/1,Default,Science,0,0,39,0,nil,2000/1/1,2000/1/1
射雕英雄传（全四册）,金庸 , 生活·读书·新知三联书店 ,isbn00040,2000/1/1,Default,Fiction,0,0,40,0,nil,2000/1/1,2000/1/1
新名字的故事,[意] 埃莱娜·费兰特 , 人民文学出版社 ,isbn00041,2000/1/1,Default,Default,0,0,41,0,nil,2000/1/1,2000/1/1
城南旧事,林海音 文 , 中国青年出版社 ,isbn00042,2000/1/1,Default,Fiction,0,0,42,0,nil,2000/1/1,2000/1/1
失踪的孩子,[意] 埃莱娜·费兰特 , 人民文学出版社 ,isbn00043,2000/1/1,Default,Fiction,0,0,43,0,nil,2000/1/1,2000/1/1
冰与火之歌,[美]乔治·R.R.马丁 , 重庆出版社 ,isbn00044,2000/1/1,Default,Fiction,0,0,44,0,nil,2000/1/1,2000/1/1
傲慢与偏见,[英] 奥斯丁 , 人民文学出版社 ,isbn00045,2000/1/1,Default,Fiction,0,0,45,0,nil,2000/1/1,2000/1/1
格林童话全集,[德国]格林兄弟 , 人民文学出版社 ,isbn00046,2000/1/1,Default,Fiction,0,0,46,0,nil,2000/1/1,2000/1/1
黄金时代,王小波 , 花城出版社 ,isbn00047,2000/1/1,Default,Fiction,0,0,47,0,nil,2000/1/1,2000/1/1
我与地坛,史铁生 , 春风文艺出版社 ,isbn00048,2000/1/1,Default,Default,0,0,48,0,nil,2000/1/1,2000/1/1
历史深处的忧虑,林达 , 生活·读书·新知三联书店 ,isbn00049,2000/1/1,Default,History,0,0,49,0,nil,2000/1/1,2000/1/1
无人生还,[英] 阿加莎?克里斯蒂 , 人民文学出版社 ,isbn00050,2000/1/1,Default,Fiction,0,0,50,0,nil,2000/1/1,2000/1/1
文学回忆录（全2册）,木心 口述 , 广西师范大学出版社 ,isbn00051,2000/1/1,Default,Default,0,0,51,0,nil,2000/1/1,2000/1/1
白鹿原,陈忠实 , 人民文学出版社 ,isbn00052,2000/1/1,Default,Fiction,0,0,52,0,nil,2000/1/1,2000/1/1
神雕侠侣,金庸 , 生活·读书·新知三联书店 ,isbn00053,2000/1/1,Default,Fiction,0,0,53,0,nil,2000/1/1,2000/1/1
史记（全十册）,司马迁 , 中华书局 ,isbn00054,2000/1/1,Default,History,0,0,54,0,nil,2000/1/1,2000/1/1
悲惨世界（上中下）,[法] 雨果 , 人民文学出版社 ,isbn00055,2000/1/1,Default,Fiction,0,0,55,0,nil,2000/1/1,2000/1/1
艺术的故事,[英] 贡布里希 (Sir E.H.Gombrich) , 广西美术出版社 ,isbn00056,2000/1/1,Default,Default,0,0,56,0,nil,2000/1/1,2000/1/1
许三观卖血记,余华 , 南海出版公司 ,isbn00057,2000/1/1,Default,Fiction,0,0,57,0,nil,2000/1/1,2000/1/1
上帝掷骰子吗,曹天元 , 辽宁教育出版社 ,isbn00058,2000/1/1,Default,Science,0,0,58,0,nil,2000/1/1,2000/1/1
哭泣的骆驼,三毛 , 哈尔滨出版社 ,isbn00059,2000/1/1,Default,Default,0,0,59,0,nil,2000/1/1,2000/1/1
看见,柴静 , 广西师范大学出版社 ,isbn00060,2000/1/1,Default,Default,0,0,60,0,nil,2000/1/1,2000/1/1
浪潮之巅,吴军 , 电子工业出版社 ,isbn00061,2000/1/1,Default,Default,0,0,61,0,nil,2000/1/1,2000/1/1
卡拉马佐夫兄弟,[俄] 费奥多尔·陀思妥耶夫斯基 , 上海译文出版社 ,isbn00062,2000/1/1,Default,Fiction,0,0,62,0,nil,2000/1/1,2000/1/1
灿烂千阳,[美] 卡勒德·胡赛尼 , 上海人民出版社 ,isbn00063,2000/1/1,Default,Fiction,0,0,63,0,nil,2000/1/1,2000/1/1
树上的男爵,[意大利]伊塔洛·卡尔维诺 , 译林出版社 ,isbn00064,2000/1/1,Default,Fiction,0,0,64,0,nil,2000/1/1,2000/1/1
邓小平时代,[美] 傅高义 , 生活·读书·新知三联书店 ,isbn00065,2000/1/1,Default,Default,0,0,65,0,nil,2000/1/1,2000/1/1
台北人,白先勇 , 广西师范大学出版社 ,isbn00066,2000/1/1,Default,Default,0,0,66,0,nil,2000/1/1,2000/1/1
人间词话,王国维 , 上海古籍出版社 ,isbn00067,2000/1/1,Default,Default,0,0,67,0,nil,2000/1/1,2000/1/1
诗经,孔丘 编订 , 北京出版社 ,isbn00068,2000/1/1,Default,Default,0,0,68,0,nil,2000/1/1,2000/1/1
西游记（全二册）,吴承恩 , 人民文学出版社 ,isbn00069,2000/1/1,Default,Default,0,0,69,0,nil,2000/1/1,2000/1/1
窗边的小豆豆,[日] 黑柳彻子 著 , 南海出版公司 ,isbn00070,2000/1/1,Default,Fiction,0,0,70,0,nil,2000/1/1,2000/1/1
永恒的终结,[美] 艾萨克·阿西莫夫 , 江苏凤凰文艺出版社 ,isbn00071,2000/1/1,Default,Fiction,0,0,71,0,nil,2000/1/1,2000/1/1
我们仨,杨绛 , 生活·读书·新知三联书店 ,isbn00072,2000/1/1,Default,Default,0,0,72,0,nil,2000/1/1,2000/1/1
爱你就像爱生命,王小波 , 上海锦绣文章出版社 ,isbn00073,2000/1/1,Default,Default,0,0,73,0,nil,2000/1/1,2000/1/1
悉达多,[德] 赫尔曼·黑塞 , 上海人民出版社 ,isbn00074,2000/1/1,Default,Default,0,0,74,0,nil,2000/1/1,2000/1/1
巨人的陨落,[英] 肯·福莱特 , 江苏凤凰文艺出版社 ,isbn00075,2000/1/1,Default,Fiction,0,0,75,0,nil,2000/1/1,2000/1/1
这些人，那些事,吴念真 , 译林出版社 ,isbn00076,2000/1/1,Default,Default,0,0,76,0,nil,2000/1/1,2000/1/1
道德经精义,黄元吉 , 陕西人民出版社 ,isbn00077,2000/1/1,Default,Default,0,0,77,0,nil,2000/1/1,2000/1/1
一个叫欧维的男人决定去死,[瑞典] 弗雷德里克·巴克曼 , 四川文艺出版社 ,isbn00078,2000/1/1,Default,Fiction,0,0,78,0,nil,2000/1/1,2000/1/1
教父,[美]马里奥·普佐 , 译林出版社 ,isbn00079,2000/1/1,Default,Fiction,0,0,79,0,nil,2000/1/1,2000/1/1
最好的告别,[美] 阿图·葛文德（Atul Gawande） , 浙江人民出版社 ,isbn00080,2000/1/1,Default,Fiction,0,0,80,0,nil,2000/1/1,2000/1/1
海子的诗,海子 , 人民文学出版社 ,isbn00081,2000/1/1,Default,Default,0,0,81,0,nil,2000/1/1,2000/1/1
你当像鸟飞往你的山,[美] 塔拉·韦斯特弗 , 南海出版公司 ,isbn00082,2000/1/1,Default,Default,0,0,82,0,nil,2000/1/1,2000/1/1
呼兰河传,萧红 , 百花文艺出版社 ,isbn00083,2000/1/1,Default,Fiction,0,0,83,0,nil,2000/1/1,2000/1/1
飞鸟集,[印] 罗宾德拉纳德·泰戈尔 , 哈尔滨出版社 ,isbn00084,2000/1/1,Default,Default,0,0,84,0,nil,2000/1/1,2000/1/1
看不见的城市,[意大利]伊塔洛·卡尔维诺 , 译林出版社 ,isbn00085,2000/1/1,Default,Fiction,0,0,85,0,nil,2000/1/1,2000/1/1
鹿鼎记（全五册）,金庸 , 广州出版社 花城出版社 ,isbn00086,2000/1/1,Default,Fiction,0,0,86,0,nil,2000/1/1,2000/1/1
唐诗三百首,蘅塘退士 , 中华书局 ,isbn00087,2000/1/1,Default,Default,0,0,87,0,nil,2000/1/1,2000/1/1
朝花夕拾,鲁迅 , 人民文学出版社 ,isbn00088,2000/1/1,Default,Default,0,0,88,0,nil,2000/1/1,2000/1/1
斯通纳,[美] 约翰·威廉斯 , 上海人民出版社 ,isbn00089,2000/1/1,Default,Default,0,0,89,0,nil,2000/1/1,2000/1/1
梦里花落知多少,三毛 , 北京十月文艺出版社 ,isbn00090,2000/1/1,Default,Default,0,0,90,0,nil,2000/1/1,2000/1/1
人生的枷锁,[英] 毛姆 , 上海译文出版社 ,isbn00091,2000/1/1,Default,Default,0,0,91,0,nil,2000/1/1,2000/1/1
边城,沈从文 , 北岳文艺出版社 ,isbn00092,2000/1/1,Default,Fiction,0,0,92,0,nil,2000/1/1,2000/1/1
罗杰疑案,[英] 阿加莎·克里斯蒂 , 人民文学出版社 ,isbn00093,2000/1/1,Default,Fiction,0,0,93,0,nil,2000/1/1,2000/1/1
金色梦乡,[日] 伊坂幸太郎 , 译林出版社 ,isbn00094,2000/1/1,Default,Fiction,0,0,94,0,nil,2000/1/1,2000/1/1
王尔德童话,[英] 王尔德 , 译林出版社 ,isbn00095,2000/1/1,Default,Fiction,0,0,95,0,nil,2000/1/1,2000/1/1
时间简史,[英] 史蒂芬·霍金 , 湖南科学技术出版社 ,isbn00096,2000/1/1,Default,Science,0,0,96,0,nil,2000/1/1,2000/1/1
陆犯焉识,严歌苓 , 作家出版社 ,isbn00097,2000/1/1,Default,Default,0,0,97,0,nil,2000/1/1,2000/1/1
叫魂,[美] 孔飞力 , 生活·读书·新知三联书店 上海三联书店 ,isbn00098,2000/1/1,Default,Default,0,0,98,0,nil,2000/1/1,2000/1/1
冬牧场,李娟 , 新星出版社 ,isbn00099,2000/1/1,Default,Default,0,0,99,0,nil,2000/1/1,2000/1/1
一个陌生女人的来信,[奥] 斯台芬·茨威格 , 上海译文出版社 ,isbn00100,2000/1/1,Default,Fiction,0,0,100,0,nil,2000/1/1,2000/1/1
鼠疫,(法)阿尔贝·加缪 , 上海译文出版社 ,isbn00101,2000/1/1,Default,Fiction,0,0,101,0,nil,2000/1/1,2000/1/1
人生的智慧,[德] 阿图尔·叔本华 , 上海人民出版社 ,isbn00102,2000/1/1,Default,Default,0,0,102,0,nil,2000/1/1,2000/1/1
美的历程,李泽厚 , 生活·读书·新知三联书店 ,isbn00103,2000/1/1,Default,Default,0,0,103,0,nil,2000/1/1,2000/1/1
彷徨,鲁迅 , 人民文学出版社 ,isbn00104,2000/1/1,Default,Default,0,0,104,0,nil,2000/1/1,2000/1/1
野草,鲁迅 , 人民文学出版社 ,isbn00105,2000/1/1,Default,Default,0,0,105,0,nil,2000/1/1,2000/1/1
國史大綱（上下）,錢穆 , 商務印書館 ,isbn00106,2000/1/1,Default,Default,0,0,106,0,nil,2000/1/1,2000/1/1
孩子你慢慢来,龙应台 , 生活·读书·新知三联书店 ,isbn00107,2000/1/1,Default,Default,0,0,107,0,nil,2000/1/1,2000/1/1
史蒂夫·乔布斯传,[美] 沃尔特·艾萨克森 , 中信出版社 ,isbn00108,2000/1/1,Default,Default,0,0,108,0,nil,2000/1/1,2000/1/1
苏菲的世界,[挪] 乔斯坦·贾德 , 作家出版社 ,isbn00109,2000/1/1,Fiction,Default,0,0,109,0,nil,2000/1/1,2000/1/1
爱的艺术,[美] 艾·弗洛姆 , 上海译文出版社 ,isbn00110,2000/1/1,Fiction,Default,0,0,110,0,nil,2000/1/1,2000/1/1
我也有一个梦想,林达 , 生活·读书·新知三联书店 ,isbn00111,2000/1/1,Default,Default,0,0,111,0,nil,2000/1/1,2000/1/1
万水千山走遍,三毛 , 哈尔滨出版社 ,isbn00112,2000/1/1,Default,Default,0,0,112,0,nil,2000/1/1,2000/1/1
送你一颗子弹,刘瑜 , 上海三联书店 ,isbn00113,2000/1/1,Default,Default,0,0,113,0,nil,2000/1/1,2000/1/1
九州·缥缈录,江南 , 人民文学出版社 ,isbn00114,2000/1/1,Fiction,Default,0,0,114,0,nil,2000/1/1,2000/1/1
浮生六记,（清）沈复 , 人民文学出版社 ,isbn00115,2000/1/1,Fiction,Default,0,0,115,0,nil,2000/1/1,2000/1/1
情书,[日] 岩井俊二 , 天津人民出版社 ,isbn00116,2000/1/1,Default,Default,0,0,116,0,nil,2000/1/1,2000/1/1
目送,龙应台 , 生活·读书·新知三联书店 ,isbn00117,2000/1/1,Default,Default,0,0,117,0,nil,2000/1/1,2000/1/1
野火集,龙应台 , 文汇出版社 ,isbn00118,2000/1/1,Default,Default,0,0,118,0,nil,2000/1/1,2000/1/1
离开的，留下的,[意] 埃莱娜·费兰特 , 人民文学出版社 ,isbn00119,2000/1/1,Default,Default,0,0,119,0,nil,2000/1/1,2000/1/1
亲爱的安德烈,龙应台 , 人民文学出版社 ,isbn00120,2000/1/1,Default,Default,0,0,120,0,nil,2000/1/1,2000/1/1
孽子,白先勇 , 广西师范大学出版社 ,isbn00121,2000/1/1,Default,Default,0,0,121,0,nil,2000/1/1,2000/1/1
昨日的世界,[奥] 斯蒂芬·茨威格 , 广西师范大学出版社 ,isbn00122,2000/1/1,Default,Default,0,0,122,0,nil,2000/1/1,2000/1/1
经济学原理（上下）,[美] 曼昆 , 机械工业出版社 ,isbn00123,2000/1/1,Science,Default,0,0,123,0,nil,2000/1/1,2000/1/1
亮剑,都梁 , 解放军文艺出版社 ,isbn00124,2000/1/1,Default,Default,0,0,124,0,nil,2000/1/1,2000/1/1
球状闪电,刘慈欣 , 四川科学技术出版社 ,isbn00125,2000/1/1,Default,Default,0,0,125,0,nil,2000/1/1,2000/1/1
倾城之恋,张爱玲 , 北京十月文艺出版社 ,isbn00126,2000/1/1,Default,Default,0,0,126,0,nil,2000/1/1,2000/1/1
绿毛水怪,王小波 , 时代文艺出版社 ,isbn00127,2000/1/1,Default,Default,0,0,127,0,nil,2000/1/1,2000/1/1
不能承受的生命之轻,米兰·昆德拉 , 上海译文出版社 ,isbn00128,2000/1/1,Default,Default,0,0,128,0,nil,2000/1/1,2000/1/1
面纱,(英)W.萨默塞特·毛姆 , 重庆 ,isbn00129,2000/1/1,Default,Default,0,0,129,0,nil,2000/1/1,2000/1/1
解忧杂货店,[日] 东野圭吾 , 南海出版公司 ,isbn00130,2000/1/1,Fiction,Default,0,0,130,0,nil,2000/1/1,2000/1/1
银河系漫游指南,[英] 道格拉斯·亚当斯 , 四川科学技术出版社 ,isbn00131,2000/1/1,Fiction,Default,0,0,131,0,nil,2000/1/1,2000/1/1
古文观止,吴楚材 , 中华书局 ,isbn00132,2000/1/1,Default,Default,0,0,132,0,nil,2000/1/1,2000/1/1
献给阿尔吉侬的花束,[美] 丹尼尔·凯斯 , 广西师范大学出版社 ,isbn00133,2000/1/1,Fiction,Default,0,0,133,0,nil,2000/1/1,2000/1/1
激荡三十年,吴晓波 , 中信出版社 ,isbn00134,2000/1/1,Fiction,Default,0,0,134,0,nil,2000/1/1,2000/1/1
枪炮、病菌与钢铁,[美] 贾雷德·戴蒙德 , 上海世纪出版集团 ,isbn00135,2000/1/1,Science,Default,0,0,135,0,nil,2000/1/1,2000/1/1
我的阿勒泰,李娟 , 云南人民出版社 ,isbn00136,2000/1/1,Default,Default,0,0,136,0,nil,2000/1/1,2000/1/1
温柔的夜,三毛 , 北京十月文艺出版社 ,isbn00137,2000/1/1,Default,Default,0,0,137,0,nil,2000/1/1,2000/1/1
麦琪的礼物,[美] 欧·亨利 , 上海社会科学院出版社 ,isbn00138,2000/1/1,Default,Default,0,0,138,0,nil,2000/1/1,2000/1/1
渴望生活,[美] 欧文·斯通 , 北京十月文艺出版社 ,isbn00139,2000/1/1,Default,Default,0,0,139,0,nil,2000/1/1,2000/1/1
半生缘,张爱玲 , 北京十月文艺出版社 ,isbn00140,2000/1/1,Default,Default,0,0,140,0,nil,2000/1/1,2000/1/1
阿勒泰的角落,李娟 , 万卷出版公司 ,isbn00141,2000/1/1,Default,Default,0,0,141,0,nil,2000/1/1,2000/1/1
尼罗河上的惨案,[英] 阿加莎·克里斯蒂 , 人民文学出版社 ,isbn00142,2000/1/1,Fiction,Default,0,0,142,0,nil,2000/1/1,2000/1/1
四世同堂,老舍 , 北京十月文艺出版社 ,isbn00143,2000/1/1,Default,Default,0,0,143,0,nil,2000/1/1,2000/1/1
万物有灵且美,[英] 吉米·哈利 , 中国城市出版社 ,isbn00144,2000/1/1,Default,Default,0,0,144,0,nil,2000/1/1,2000/1/1
霸王别姬,李碧华 , 人民文学出版社 ,isbn00145,2000/1/1,Fiction,Default,0,0,145,0,nil,2000/1/1,2000/1/1
天朝的崩溃,茅海建 , 生活·读书·新知三联书店 ,isbn00146,2000/1/1,Default,Default,0,0,146,0,nil,2000/1/1,2000/1/1
民主的细节,刘瑜 , 上海三联书店 ,isbn00147,2000/1/1,Default,Default,0,0,147,0,nil,2000/1/1,2000/1/1
总统是靠不住的,林达 , 生活·读书·新知三联书店 ,isbn00148,2000/1/1,Default,Default,0,0,148,0,nil,2000/1/1,2000/1/1
德米安,[德] 赫尔曼·黑塞 , 上海人民出版社 ,isbn00149,2000/1/1,Default,Default,0,0,149,0,nil,2000/1/1,2000/1/1
最好的我们,八月长安 , 湖南文艺出版社 ,isbn00150,2000/1/1,Default,Default,0,0,150,0,nil,2000/1/1,2000/1/1
受戒,汪曾祺 , 漓江出版社 ,isbn00151,2000/1/1,Default,Default,0,0,151,0,nil,2000/1/1,2000/1/1
小径分岔的花园,[阿根廷] 豪·路·博尔赫斯 , 上海译文出版社 ,isbn00152,2000/1/1,Default,Default,0,0,152,0,nil,2000/1/1,2000/1/1
我不知道该说什么，关于死亡还是爱情,S.A.阿列克谢耶维奇 ,铁葫芦图书 ,isbn00153,2000/1/1,Default,Default,0,0,153,0,nil,2000/1/1,2000/1/1
社会心理学,[美] 戴维·迈尔斯 , 人民邮电出版社 ,isbn00154,2000/1/1,Default,Default,0,0,154,0,nil,2000/1/1,2000/1/1
罗生门,[日]芥川龙之介 , 上海译文出版社 ,isbn00155,2000/1/1,Default,Default,0,0,155,0,nil,2000/1/1,2000/1/1
故事,[美] 罗伯特·麦基 , 天津人民出版社 ,isbn00156,2000/1/1,Default,Default,0,0,156,0,nil,2000/1/1,2000/1/1
荆棘鸟,[澳] 考琳·麦卡洛 , 译林出版社 ,isbn00157,2000/1/1,Default,Default,0,0,157,0,nil,2000/1/1,2000/1/1
倚天屠龙记(共四册),金庸 , 三联书店 ,isbn00158,2000/1/1,Fiction,Default,0,0,158,0,nil,2000/1/1,2000/1/1
棋王,阿城 , 作家出版社 ,isbn00159,2000/1/1,Default,Default,0,0,159,0,nil,2000/1/1,2000/1/1
全球通史,(美) 斯塔夫里阿诺斯 , 北京大学出版社 ,isbn00160,2000/1/1,Default,Default,0,0,160,0,nil,2000/1/1,2000/1/1
上学记,何兆武 口述 , 生活·读书·新知三联书店 ,isbn00161,2000/1/1,Default,Default,0,0,161,0,nil,2000/1/1,2000/1/1
此生未完成,于娟 , 湖南科技出版社 ,isbn00162,2000/1/1,Default,Default,0,0,162,0,nil,2000/1/1,2000/1/1
顾城的诗,顾城 , 人民文学出版社 ,isbn00163,2000/1/1,Default,Default,0,0,163,0,nil,2000/1/1,2000/1/1
牧羊少年奇幻之旅,[巴西] 保罗·柯艾略 , 南海出版公司 ,isbn00164,2000/1/1,Fiction,Default,0,0,164,0,nil,2000/1/1,2000/1/1
一句顶一万句,刘震云 , 长江文艺出版社 ,isbn00165,2000/1/1,Fiction,Default,0,0,165,0,nil,2000/1/1,2000/1/1
雨季不再来,三毛 , 北京十月文艺出版社 ,isbn00166,2000/1/1,Default,Default,0,0,166,0,nil,2000/1/1,2000/1/1
失明症漫记,(葡)若泽·萨拉马戈 , 南海出版公司 ,isbn00167,2000/1/1,Default,Default,0,0,167,0,nil,2000/1/1,2000/1/1
罪与罚,[俄] 陀思妥耶夫斯基 , 上海译文出版社 ,isbn00168,2000/1/1,Fiction,Default,0,0,168,0,nil,2000/1/1,2000/1/1
正见,宗萨蒋扬钦哲仁波切 , 中国友谊出版公司 ,isbn00169,2000/1/1,Default,Default,0,0,169,0,nil,2000/1/1,2000/1/1
草房子,曹文轩 , 江苏少年儿童出版社 ,isbn00170,2000/1/1,Fiction,Default,0,0,170,0,nil,2000/1/1,2000/1/1
雷雨,曹禺 , 人民文学出版社 ,isbn00171,2000/1/1,Fiction,Default,0,0,171,0,nil,2000/1/1,2000/1/1
水浒传（全二册）,[明] 施耐庵 , 人民文学出版社 ,isbn00172,2000/1/1,Fiction,Default,0,0,172,0,nil,2000/1/1,2000/1/1
人间草木,汪曾祺 , 江苏文艺出版社 ,isbn00173,2000/1/1,Default,Default,0,0,173,0,nil,2000/1/1,2000/1/1
理想国,[古希腊] 柏拉图 , 商务印书馆 ,isbn00174,2000/1/1,Default,Default,0,0,174,0,nil,2000/1/1,2000/1/1
一千零一夜,纳训 , 人民文学出版社 ,isbn00175,2000/1/1,Default,Default,0,0,175,0,nil,2000/1/1,2000/1/1
认识电影,[美] 路易斯·贾内梯 , 世界图书出版公司 ,isbn00176,2000/1/1,Default,Default,0,0,176,0,nil,2000/1/1,2000/1/1
黑客与画家,[美] Paul Graham , 人民邮电出版社 ,isbn00177,2000/1/1,Default,Default,0,0,177,0,nil,2000/1/1,2000/1/1
从一到无穷大,[美] G. 伽莫夫 , 科学出版社 ,isbn00178,2000/1/1,Default,Default,0,0,178,0,nil,2000/1/1,2000/1/1
青铜时代,王小波 , 花城出版社 ,isbn00179,2000/1/1,Fiction,Default,0,0,179,0,nil,2000/1/1,2000/1/1
我的天才女友,[意] 埃莱娜·费兰特 , 人民文学出版社 ,isbn00180,2000/1/1,Default,Default,0,0,180,0,nil,2000/1/1,2000/1/1
圣经,中国基督教协会 ,中国基督教协会 ,isbn00181,2000/1/1,Default,Default,0,0,181,0,nil,2000/1/1,2000/1/1
孙子兵法,孙武 , 上海古籍出版社 ,isbn00182,2000/1/1,Default,Default,0,0,182,0,nil,2000/1/1,2000/1/1
茶馆,老舍 , 人民文学出版社 ,isbn00183,2000/1/1,Default,Default,0,0,183,0,nil,2000/1/1,2000/1/1
巨流河,齐邦媛 , 生活·读书·新知三联书店 ,isbn00184,2000/1/1,Default,Default,0,0,184,0,nil,2000/1/1,2000/1/1
一桩事先张扬的凶杀案,[哥伦比亚] 加西亚·马尔克斯 , 南海出版公司 ,isbn00185,2000/1/1,Default,Default,0,0,185,0,nil,2000/1/1,2000/1/1
火星救援,[美] 安迪·威尔 , 译林出版社 ,isbn00186,2000/1/1,Fiction,Default,0,0,186,0,nil,2000/1/1,2000/1/1
